inst,args,energy,time,freq,thr
ADC,"['rax', 'rcx']",12446988151,0.19649227460225424,1200000,1
ADC,"['rax', '0']",7774904866,0.12214116255442302,1200000,1
ADC,"['rax', '<0000000000000001>']",12070036002,0.18931703567504882,1200000,1
ADC,"['<0000000000000001>', 'rax']",47837800038,0.745365317662557,1200000,1
SBB,"['rax', 'rax']",12658254370,0.19963380495707195,1200000,1
SBB,"['rax', 'rcx']",11892383197,0.18787786960601807,1200000,1
SBB,"['rax', '0']",6544619383,0.1031573216120402,1200000,1
SBB,"['rax', '<0000000000000001>']",12251861265,0.19218146006266276,1200000,1
SBB,"['<0000000000000001>', 'rax']",45035589905,0.7023467938105266,1200000,1
AND,"['rax', 'rax']",5915825493,0.09350333213806153,1200000,1
AND,"['rax', 'rcx']",6404940322,0.10113030274709066,1200000,1
AND,"['rax', '0']",6135388569,0.09710379441579182,1200000,1
AND,"['rax', '<0000000000000001>']",5762783641,0.09000203609466553,1200000,1
AND,"['<0000000000000001>', 'rax']",41551549781,0.6461569627126058,1200000,1
OR,"['rax', 'rax']",6233530914,0.09847835699717204,1200000,1
OR,"['rax', 'rcx']",5673549824,0.0899003028869629,1200000,1
OR,"['rax', '0']",6178192315,0.09767045974731445,1200000,1
OR,"['rax', '<0000000000000001>']",6465198489,0.10090602238972982,1200000,1
OR,"['<0000000000000001>', 'rax']",40417160942,0.628520115216573,1200000,1
XOR,"['rax', 'rax']",2087299754,0.0329043706258138,1200000,1
XOR,"['rax', 'rcx']",5737049838,0.09092730681101481,1200000,1
XOR,"['rax', '0']",6436897860,0.10163439114888509,1200000,1
XOR,"['rax', '<0000000000000001>']",6440556953,0.10024533271789551,1200000,1
XOR,"['<0000000000000001>', 'rax']",40136872209,0.6238797346750895,1200000,1
ADD,"['rax', 'rax']",4251859899,0.03349769910176595,3000000,2
ADD,"['rax', 'rcx']",4131271475,0.033487518628438316,3000000,2
ADD,"['rax', '0']",4271182097,0.03350146611531576,3000000,2
ADD,"['rax', '<0000000000000001>']",4273421243,0.033486469586690264,3000000,2
ADD,"['<0000000000000001>', 'rax']",28399357132,0.2178918202718099,3000000,2
SUB,"['rax', 'rax']",1263040375,0.010075648625691732,3000000,2
SUB,"['rax', 'rcx']",4256851558,0.03354019323984782,3000000,2
SUB,"['rax', '0']",4144778444,0.03352429072062175,3000000,2
SUB,"['rax', '<0000000000000001>']",4422461030,0.03354204495747884,3000000,2
SUB,"['<0000000000000001>', 'rax']",28878045184,0.22072049776713054,3000000,2
ADC,"['rax', 'rax']",8461442525,0.06699751218159994,3000000,2
ADC,"['rax', 'rcx']",8457527842,0.06699403921763102,3000000,2
ADC,"['rax', '0']",4167124036,0.03352644443511963,3000000,2
ADC,"['rax', '<0000000000000001>']",8594037145,0.0669853687286377,3000000,2
ADC,"['<0000000000000001>', 'rax']",31380314521,0.24186000029246013,3000000,2
SBB,"['rax', 'rax']",8408207633,0.06698339780171712,3000000,2
SBB,"['rax', 'rcx']",8531622843,0.06716368993123373,3000000,2
SBB,"['rax', '0']",4329740697,0.03353110154469808,3000000,2
SBB,"['rax', '<0000000000000001>']",8673451485,0.06698784033457438,3000000,2
SBB,"['<0000000000000001>', 'rax']",31234804940,0.23984946409861246,3000000,2
AND,"['rax', 'rax']",4267512081,0.033498128255208336,3000000,2
AND,"['rax', 'rcx']",4195228057,0.033539533615112305,3000000,2
AND,"['rax', '0']",4172124433,0.03352338473002116,3000000,2
AND,"['rax', '<0000000000000001>']",4421945480,0.033532992998758955,3000000,2
AND,"['<0000000000000001>', 'rax']",28839442295,0.22024067242940268,3000000,2
OR,"['rax', 'rax']",4208676044,0.033549928665161134,3000000,2
OR,"['rax', 'rcx']",4333270903,0.03354890346527099,3000000,2
OR,"['rax', '0']",4205877657,0.03350499471028646,3000000,2
OR,"['rax', '<0000000000000001>']",4467825049,0.0335037628809611,3000000,2
OR,"['<0000000000000001>', 'rax']",29109245269,0.22072488466898602,3000000,2
XOR,"['rax', 'rax']",1274821563,0.010115861892700195,3000000,2
XOR,"['rax', 'rcx']",4253371596,0.03349707921346028,3000000,2
XOR,"['rax', '0']",4269790549,0.033528590202331544,3000000,2
XOR,"['rax', '<0000000000000001>']",4344010069,0.03348994255065918,3000000,2
XOR,"['<0000000000000001>', 'rax']",29171493546,0.2211814800898234,3000000,2
ADD,"['rax', 'rax']",4183717751,0.03593496481577555,2800000,2
ADD,"['rax', 'rcx']",4269563357,0.03590954939524333,2800000,2
ADD,"['rax', '0']",4181732010,0.035908293724060056,2800000,2
ADD,"['rax', '<0000000000000001>']",4399532168,0.03589436213175456,2800000,2
ADD,"['<0000000000000001>', 'rax']",28768977988,0.2360636870066325,2800000,2
SUB,"['rax', 'rax']",1255274359,0.010791611671447755,2800000,2
SUB,"['rax', 'rcx']",4173234176,0.03589278062184652,2800000,2
SUB,"['rax', '0']",4288920507,0.03590751489003499,2800000,2
SUB,"['rax', '<0000000000000001>']",4323604343,0.03589222431182861,2800000,2
SUB,"['<0000000000000001>', 'rax']",28968135338,0.2369197448094686,2800000,2
ADC,"['rax', 'rax']",8462412458,0.07175739606221516,2800000,2
ADC,"['rax', 'rcx']",8461955891,0.07175934314727783,2800000,2
ADC,"['rax', '0']",4168710007,0.03588391939798991,2800000,2
ADC,"['rax', '<0000000000000001>']",8634783061,0.07182207902272543,2800000,2
ADC,"['<0000000000000001>', 'rax']",31886695901,0.2629932244618734,2800000,2
SBB,"['rax', 'rax']",8475462860,0.07183093229929606,2800000,2
SBB,"['rax', 'rcx']",8466493166,0.07175219058990479,2800000,2
SBB,"['rax', '0']",4181413068,0.03589011033376058,2800000,2
SBB,"['rax', '<0000000000000001>']",8599585860,0.07173256079355876,2800000,2
SBB,"['<0000000000000001>', 'rax']",31824183296,0.26236239274342854,2800000,2
AND,"['rax', 'rax']",4181974493,0.03588096300760905,2800000,2
AND,"['rax', 'rcx']",4308299502,0.03592122395833333,2800000,2
AND,"['rax', '0']",4209827293,0.03593900203704834,2800000,2
AND,"['rax', '<0000000000000001>']",4422030677,0.035929322242736816,2800000,2
AND,"['<0000000000000001>', 'rax']",29061971968,0.2379712422688802,2800000,2
OR,"['rax', 'rax']",4258112034,0.035902976989746094,2800000,2
OR,"['rax', 'rcx']",4207039829,0.03592023054758708,2800000,2
OR,"['rax', '0']",4248746939,0.03589967886606852,2800000,2
OR,"['rax', '<0000000000000001>']",4327398877,0.03595426877339681,2800000,2
OR,"['<0000000000000001>', 'rax']",28700774673,0.23570701281229656,2800000,2
XOR,"['rax', 'rax']",1257793126,0.01079278786977132,2800000,2
XOR,"['rax', 'rcx']",4302702728,0.03592084248860677,2800000,2
XOR,"['rax', '0']",4177454694,0.03588717778523763,2800000,2
XOR,"['rax', '<0000000000000001>']",4436000768,0.03598108291625977,2800000,2
XOR,"['<0000000000000001>', 'rax']",29312258321,0.23804816404978435,2800000,2
ADD,"['rax', 'rax']",4328558865,0.0387052059173584,2600000,2
ADD,"['rax', 'rcx']",4204966707,0.03872373898824056,2600000,2
ADD,"['rax', '0']",4410865527,0.03950979709625244,2600000,2
ADD,"['rax', '<0000000000000001>']",4350963438,0.03886245886484782,2600000,2
ADD,"['<0000000000000001>', 'rax']",29047901388,0.25494044621785483,2600000,2
SUB,"['rax', 'rax']",1258929083,0.01167146364847819,2600000,2
SUB,"['rax', 'rcx']",4211727837,0.0387362003326416,2600000,2
SUB,"['rax', '0']",4250435584,0.03880580266316732,2600000,2
SUB,"['rax', '<0000000000000001>']",4408521523,0.0387282927831014,2600000,2
SUB,"['<0000000000000001>', 'rax']",28826477090,0.25428773562113444,2600000,2
ADC,"['rax', 'rax']",8467358242,0.07735825379689534,2600000,2
ADC,"['rax', 'rcx']",8453488640,0.07728638648986816,2600000,2
ADC,"['rax', '0']",4292225706,0.03869326114654541,2600000,2
ADC,"['rax', '<0000000000000001>']",8605114914,0.0773242712020874,2600000,2
ADC,"['<0000000000000001>', 'rax']",31831263368,0.28326361179351806,2600000,2
SBB,"['rax', 'rax']",8455983377,0.07728084723154703,2600000,2
SBB,"['rax', 'rcx']",8450814771,0.0773011843363444,2600000,2
SBB,"['rax', '0']",4176074069,0.038678216934204104,2600000,2
SBB,"['rax', '<0000000000000001>']",8573135530,0.07725090980529785,2600000,2
SBB,"['<0000000000000001>', 'rax']",31475496823,0.27939349015553794,2600000,2
AND,"['rax', 'rax']",4312911052,0.03867383003234863,2600000,2
AND,"['rax', 'rcx']",4199302212,0.0386476198832194,2600000,2
AND,"['rax', '0']",4308915541,0.03866554896036784,2600000,2
AND,"['rax', '<0000000000000001>']",4326774101,0.038658984502156574,2600000,2
AND,"['<0000000000000001>', 'rax']",28817904981,0.2528159856796265,2600000,2
OR,"['rax', 'rax']",4194454732,0.038658738136291504,2600000,2
OR,"['rax', 'rcx']",4300990054,0.0386551300684611,2600000,2
OR,"['rax', '0']",4198668697,0.03867394924163818,2600000,2
OR,"['rax', '<0000000000000001>']",4433250440,0.03873500823974609,2600000,2
OR,"['<0000000000000001>', 'rax']",28809697689,0.253644323348999,2600000,2
XOR,"['rax', 'rax']",1263831176,0.011623517672220866,2600000,2
XOR,"['rax', 'rcx']",4302259268,0.03866575558980306,2600000,2
XOR,"['rax', '0']",4226204740,0.03874021371205648,2600000,2
XOR,"['rax', '<0000000000000001>']",4433291946,0.03870143095652263,2600000,2
XOR,"['<0000000000000001>', 'rax']",28945999462,0.2547522703806559,2600000,2
ADD,"['rax', 'rax']",4278216294,0.04201303323109944,2400000,2
ADD,"['rax', 'rcx']",4307705309,0.041896947224934894,2400000,2
ADD,"['rax', '0']",4192497390,0.04195395310719808,2400000,2
ADD,"['rax', '<0000000000000001>']",4418511394,0.04193266232808431,2400000,2
ADD,"['<0000000000000001>', 'rax']",28842210099,0.27548404534657794,2400000,2
SUB,"['rax', 'rax']",1311213704,0.012623230616251627,2400000,2
SUB,"['rax', 'rcx']",4181891481,0.041935133934021,2400000,2
SUB,"['rax', '0']",4306182690,0.04195197423299154,2400000,2
SUB,"['rax', '<0000000000000001>']",4304303991,0.04192398389180501,2400000,2
SUB,"['<0000000000000001>', 'rax']",28986806545,0.2764674743016561,2400000,2
ADC,"['rax', 'rax']",8480511317,0.08379010359446208,2400000,2
ADC,"['rax', 'rcx']",8524121156,0.08385753631591797,2400000,2
ADC,"['rax', '0']",4300402414,0.04200309912363688,2400000,2
ADC,"['rax', '<0000000000000001>']",8640810188,0.08394351800282797,2400000,2
ADC,"['<0000000000000001>', 'rax']",31514615261,0.30310327212015786,2400000,2
SBB,"['rax', 'rax']",8484668484,0.08376232782999675,2400000,2
SBB,"['rax', 'rcx']",8521466948,0.08386875788370768,2400000,2
SBB,"['rax', '0']",4287725568,0.04192549387613932,2400000,2
SBB,"['rax', '<0000000000000001>']",8621752320,0.08380381266276042,2400000,2
SBB,"['<0000000000000001>', 'rax']",31514309427,0.3025808572769165,2400000,2
AND,"['rax', 'rax']",4313498692,0.0419739564259847,2400000,2
AND,"['rax', 'rcx']",4214718464,0.04192654291788737,2400000,2
AND,"['rax', '0']",4305105715,0.041942930221557616,2400000,2
AND,"['rax', '<0000000000000001>']",4360741410,0.04186878204345703,2400000,2
AND,"['<0000000000000001>', 'rax']",28965808810,0.27659984429677326,2400000,2
OR,"['rax', 'rax']",4306412066,0.041937581698099774,2400000,2
OR,"['rax', 'rcx']",4205294387,0.04188927014668783,2400000,2
OR,"['rax', '0']",4292579601,0.041930985450744626,2400000,2
OR,"['rax', '<0000000000000001>']",4372887415,0.04191494782765706,2400000,2
OR,"['<0000000000000001>', 'rax']",28958599850,0.27570600509643556,2400000,2
XOR,"['rax', 'rax']",1267018410,0.012591838836669922,2400000,2
XOR,"['rax', 'rcx']",4318769971,0.04189698696136475,2400000,2
XOR,"['rax', '0']",4319313920,0.04190192222595215,2400000,2
XOR,"['rax', '<0000000000000001>']",4308345378,0.041919159889221194,2400000,2
XOR,"['<0000000000000001>', 'rax']",29048528349,0.2761045058568319,2400000,2
ADD,"['rax', 'rax']",4365300531,0.045821642875671385,2200000,2
ADD,"['rax', 'rcx']",4288557875,0.0457619825998942,2200000,2
ADD,"['rax', '0']",4372642747,0.04577818711598714,2200000,2
ADD,"['rax', '<0000000000000001>']",4364642986,0.045684035619099936,2200000,2
ADD,"['<0000000000000001>', 'rax']",29189253802,0.2993612209955851,2200000,2
SUB,"['rax', 'rax']",1378152174,0.013749472300211589,2200000,2
SUB,"['rax', 'rcx']",4328058606,0.0461572249730428,2200000,2
SUB,"['rax', '0']",4375141853,0.04575498104095459,2200000,2
SUB,"['rax', '<0000000000000001>']",4393437320,0.045708354314168295,2200000,2
SUB,"['<0000000000000001>', 'rax']",29272932352,0.29931391080220543,2200000,2
ADC,"['rax', 'rax']",8738201053,0.09135485490163167,2200000,2
ADC,"['rax', 'rcx']",8708364697,0.0915330171585083,2200000,2
ADC,"['rax', '0']",4342242781,0.04568817615509033,2200000,2
ADC,"['rax', '<0000000000000001>']",8815518242,0.09138158957163493,2200000,2
ADC,"['<0000000000000001>', 'rax']",31681188113,0.32647678852081297,2200000,2
SBB,"['rax', 'rax']",9054390408,0.09429392814636231,2200000,2
SBB,"['rax', 'rcx']",8763159347,0.09139719009399414,2200000,2
SBB,"['rax', '0']",4283277858,0.045686737696329756,2200000,2
SBB,"['rax', '<0000000000000001>']",8770108347,0.09132094383239746,2200000,2
SBB,"['<0000000000000001>', 'rax']",31403450914,0.32277238368988037,2200000,2
AND,"['rax', 'rax']",4271009518,0.04567097822825114,2200000,2
AND,"['rax', 'rcx']",4375436765,0.04569883346557617,2200000,2
AND,"['rax', '0']",4377295803,0.045700478553771975,2200000,2
AND,"['rax', '<0000000000000001>']",4389806626,0.045749831199646,2200000,2
AND,"['<0000000000000001>', 'rax']",29527037269,0.30160054365793865,2200000,2
OR,"['rax', 'rax']",4392301363,0.04576690991719564,2200000,2
OR,"['rax', 'rcx']",4295865139,0.045673004786173504,2200000,2
OR,"['rax', '0']",4356173550,0.045688819885253903,2200000,2
OR,"['rax', '<0000000000000001>']",4483772142,0.045689026514689125,2200000,2
OR,"['<0000000000000001>', 'rax']",29472546269,0.30112071832021076,2200000,2
XOR,"['rax', 'rax']",1283546589,0.013738727569580078,2200000,2
XOR,"['rax', 'rcx']",4346705783,0.045687238375345864,2200000,2
XOR,"['rax', '0']",4824266615,0.046799325942993165,2200000,2
XOR,"['rax', '<0000000000000001>']",4548095726,0.04579399426778157,2200000,2
XOR,"['<0000000000000001>', 'rax']",29363953117,0.30093106428782146,2200000,2
ADD,"['rax', 'rax']",4431723451,0.05030265649159749,2000000,2
ADD,"['rax', 'rcx']",4394627891,0.050247963269551596,2000000,2
ADD,"['rax', '0']",4491193002,0.050389456748962405,2000000,2
ADD,"['rax', '<0000000000000001>']",4601258530,0.0505362590154012,2000000,2
ADD,"['<0000000000000001>', 'rax']",30047747003,0.33141483465830485,2000000,2
SUB,"['rax', 'rax']",1316456584,0.0151122252146403,2000000,2
SUB,"['rax', 'rcx']",4471385838,0.05027543703715007,2000000,2
SUB,"['rax', '0']",4427570653,0.05035659472147624,2000000,2
SUB,"['rax', '<0000000000000001>']",4550350165,0.05027971267700195,2000000,2
SUB,"['<0000000000000001>', 'rax']",30062186769,0.3304378271102905,2000000,2
ADC,"['rax', 'rax']",8911178956,0.10056553681691488,2000000,2
ADC,"['rax', 'rcx']",8875798254,0.10049050649007162,2000000,2
ADC,"['rax', '0']",4475029640,0.05027170181274414,2000000,2
ADC,"['rax', '<0000000000000001>']",8978318404,0.10046748320261638,2000000,2
ADC,"['<0000000000000001>', 'rax']",32580837922,0.3605359077453613,2000000,2
SBB,"['rax', 'rax']",8881229004,0.10059542655944824,2000000,2
SBB,"['rax', 'rcx']",8982099831,0.100668470064799,2000000,2
SBB,"['rax', '0']",4386254574,0.05026089350382487,2000000,2
SBB,"['rax', '<0000000000000001>']",9055369079,0.10048267046610514,2000000,2
SBB,"['<0000000000000001>', 'rax']",32278391466,0.35835711161295575,2000000,2
AND,"['rax', 'rax']",4494806220,0.05034488836924235,2000000,2
AND,"['rax', 'rcx']",4484410026,0.050260035196940105,2000000,2
AND,"['rax', '0']",4387818700,0.05025568008422852,2000000,2
AND,"['rax', '<0000000000000001>']",4581844582,0.05026834805806478,2000000,2
AND,"['<0000000000000001>', 'rax']",30157491404,0.33207263946533205,2000000,2
OR,"['rax', 'rax']",4466938129,0.05027938683827718,2000000,2
OR,"['rax', 'rcx']",4465384925,0.05026396115620931,2000000,2
OR,"['rax', '0']",4400910609,0.0502658208211263,2000000,2
OR,"['rax', '<0000000000000001>']",4555617075,0.05037245750427246,2000000,2
OR,"['<0000000000000001>', 'rax']",30158972518,0.33137795130411785,2000000,2
XOR,"['rax', 'rax']",1349167786,0.015119973818461101,2000000,2
XOR,"['rax', 'rcx']",4387995648,0.050249576568603516,2000000,2
XOR,"['rax', '0']",4481755818,0.05026530424753825,2000000,2
XOR,"['rax', '<0000000000000001>']",4579454702,0.0502651850382487,2000000,2
XOR,"['<0000000000000001>', 'rax']",30017661610,0.3308258056640625,2000000,2
ADD,"['rax', 'rax']",4634266828,0.05617983341217041,1800000,2
ADD,"['rax', 'rcx']",4612423680,0.05593264102935791,1800000,2
ADD,"['rax', '0']",4507773610,0.05590044657389323,1800000,2
ADD,"['rax', '<0000000000000001>']",4698339191,0.05586020946502686,1800000,2
ADD,"['<0000000000000001>', 'rax']",31008094071,0.36822107632954915,1800000,2
SUB,"['rax', 'rax']",1358639923,0.016790350278218586,1800000,2
SUB,"['rax', 'rcx']",4616934741,0.055925329526265465,1800000,2
SUB,"['rax', '0']",4635061998,0.05591270923614502,1800000,2
SUB,"['rax', '<0000000000000001>']",4620803549,0.05583986441294352,1800000,2
SUB,"['<0000000000000001>', 'rax']",30920778274,0.36739500363667804,1800000,2
ADC,"['rax', 'rax']",9201221632,0.11175509293874104,1800000,2
ADC,"['rax', 'rcx']",9098052676,0.1116172711054484,1800000,2
ADC,"['rax', '0']",4624560947,0.05602904955546061,1800000,2
ADC,"['rax', '<0000000000000001>']",9218566826,0.11187902291615805,1800000,2
ADC,"['<0000000000000001>', 'rax']",33691594478,0.40276365280151366,1800000,2
SBB,"['rax', 'rax']",9178218496,0.11177504857381185,1800000,2
SBB,"['rax', 'rcx']",9133804748,0.11170515219370523,1800000,2
SBB,"['rax', '0']",4612133137,0.05592166582743327,1800000,2
SBB,"['rax', '<0000000000000001>']",9363713774,0.11196828683217366,1800000,2
SBB,"['<0000000000000001>', 'rax']",33390200968,0.3995721181233724,1800000,2
AND,"['rax', 'rax']",4662331528,0.05641794204711914,1800000,2
AND,"['rax', 'rcx']",4527124206,0.05590239365895589,1800000,2
AND,"['rax', '0']",4621183658,0.055951134363810225,1800000,2
AND,"['rax', '<0000000000000001>']",4706529006,0.055875150362650554,1800000,2
AND,"['<0000000000000001>', 'rax']",30943571694,0.36744688351949056,1800000,2
OR,"['rax', 'rax']",4525972957,0.055899858474731445,1800000,2
OR,"['rax', 'rcx']",4609138141,0.05595173835754395,1800000,2
OR,"['rax', '0']",4602580172,0.055901590983072916,1800000,2
OR,"['rax', '<0000000000000001>']",4675630967,0.05585416158040365,1800000,2
OR,"['<0000000000000001>', 'rax']",30876510890,0.367224113146464,1800000,2
XOR,"['rax', 'rax']",1433816268,0.01689608097076416,1800000,2
XOR,"['rax', 'rcx']",4540185531,0.056002473831176756,1800000,2
XOR,"['rax', '0']",4607536878,0.05586592356363932,1800000,2
XOR,"['rax', '<0000000000000001>']",4711129634,0.05587907632191976,1800000,2
XOR,"['<0000000000000001>', 'rax']",30872157115,0.3670668681462606,1800000,2
ADD,"['rax', 'rax']",4749975005,0.06283651987711589,1600000,2
ADD,"['rax', 'rcx']",4838927018,0.06298699378967285,1600000,2
ADD,"['rax', '0']",4854378222,0.06314924558003744,1600000,2
ADD,"['rax', '<0000000000000001>']",4933914897,0.06304019292195638,1600000,2
ADD,"['<0000000000000001>', 'rax']",32459473988,0.41517617702484133,1600000,2
SUB,"['rax', 'rax']",1450932087,0.01895600159962972,1600000,2
SUB,"['rax', 'rcx']",4816078984,0.06312314669291179,1600000,2
SUB,"['rax', '0']",4825929045,0.062919020652771,1600000,2
SUB,"['rax', '<0000000000000001>']",4922596829,0.06287186940511068,1600000,2
SUB,"['<0000000000000001>', 'rax']",32769596893,0.41455593903859456,1600000,2
ADC,"['rax', 'rax']",9768062156,0.12673584620157877,1600000,2
ADC,"['rax', 'rcx']",9597030673,0.12573761940002443,1600000,2
ADC,"['rax', '0']",4837406583,0.06325708230336508,1600000,2
ADC,"['rax', '<0000000000000001>']",9725548953,0.1257431427637736,1600000,2
ADC,"['<0000000000000001>', 'rax']",35623501824,0.4574124892552694,1600000,2
SBB,"['rax', 'rax']",9654483899,0.12664204438527424,1600000,2
SBB,"['rax', 'rcx']",9665218696,0.12592159907023112,1600000,2
SBB,"['rax', '0']",4823301051,0.06289706230163575,1600000,2
SBB,"['rax', '<0000000000000001>']",9662710852,0.1257091283798218,1600000,2
SBB,"['<0000000000000001>', 'rax']",35391899784,0.4548069874445597,1600000,2
AND,"['rax', 'rax']",4841775650,0.06302664279937745,1600000,2
AND,"['rax', 'rcx']",4827724731,0.06300852298736573,1600000,2
AND,"['rax', '0']",4837325755,0.06301391124725342,1600000,2
AND,"['rax', '<0000000000000001>']",4854467788,0.06287740071614584,1600000,2
AND,"['<0000000000000001>', 'rax']",32314307379,0.41311957836151125,1600000,2
OR,"['rax', 'rax']",4808439671,0.06288936138153076,1600000,2
OR,"['rax', 'rcx']",4725862126,0.06280672550201416,1600000,2
OR,"['rax', '0']",4805988625,0.0628209908803304,1600000,2
OR,"['rax', '<0000000000000001>']",4916176486,0.06288261413574218,1600000,2
OR,"['<0000000000000001>', 'rax']",32323746747,0.4142554442087809,1600000,2
XOR,"['rax', 'rax']",1505918976,0.01895859241485596,1600000,2
XOR,"['rax', 'rcx']",4736815377,0.06287080446879069,1600000,2
XOR,"['rax', '0']",4817020518,0.06286029815673828,1600000,2
XOR,"['rax', '<0000000000000001>']",4920156706,0.06294082800547282,1600000,2
XOR,"['<0000000000000001>', 'rax']",32451037320,0.4152181069056193,1600000,2
ADD,"['rax', 'rax']",5152381337,0.0720797856648763,1400000,2
ADD,"['rax', 'rcx']",5200366796,0.07254667282104492,1400000,2
ADD,"['rax', '0']",5178748654,0.07202703952789306,1400000,2
ADD,"['rax', '<0000000000000001>']",5242692130,0.0718554417292277,1400000,2
ADD,"['<0000000000000001>', 'rax']",34833211938,0.47560739517211914,1400000,2
SUB,"['rax', 'rax']",1546383086,0.02191926638285319,1400000,2
SUB,"['rax', 'rcx']",5194549384,0.07255486647288005,1400000,2
SUB,"['rax', '0']",5159343445,0.0719564437866211,1400000,2
SUB,"['rax', '<0000000000000001>']",5245739554,0.07207562923431396,1400000,2
SUB,"['<0000000000000001>', 'rax']",35468943906,0.48384291330973306,1400000,2
ADC,"['rax', 'rax']",10302977911,0.1437430699666341,1400000,2
ADC,"['rax', 'rcx']",10306840166,0.1438202460606893,1400000,2
ADC,"['rax', '0']",5195134839,0.07250231901804606,1400000,2
ADC,"['rax', '<0000000000000001>']",10345377518,0.143983260790507,1400000,2
ADC,"['<0000000000000001>', 'rax']",37430045354,0.5155019839604695,1400000,2
SBB,"['rax', 'rax']",10294619886,0.14397860368092855,1400000,2
SBB,"['rax', 'rcx']",10284575402,0.1440575361251831,1400000,2
SBB,"['rax', '0']",5111827660,0.07193582057952881,1400000,2
SBB,"['rax', '<0000000000000001>']",10427719133,0.14438490867614745,1400000,2
SBB,"['<0000000000000001>', 'rax']",37796090129,0.5189887921015421,1400000,2
AND,"['rax', 'rax']",5149095799,0.07184123992919922,1400000,2
AND,"['rax', 'rcx']",5114071176,0.07184797922770182,1400000,2
AND,"['rax', '0']",5098062916,0.07190710703531901,1400000,2
AND,"['rax', '<0000000000000001>']",5249029461,0.07196195125579834,1400000,2
AND,"['<0000000000000001>', 'rax']",34481748923,0.47224949995676674,1400000,2
OR,"['rax', 'rax']",5197944149,0.07247138023376465,1400000,2
OR,"['rax', 'rcx']",5159092224,0.07201689084370931,1400000,2
OR,"['rax', '0']",5155153510,0.07212695280710855,1400000,2
OR,"['rax', '<0000000000000001>']",5243651140,0.07219879627227783,1400000,2
OR,"['<0000000000000001>', 'rax']",34517712896,0.47372705141703286,1400000,2
XOR,"['rax', 'rax']",1536107042,0.021637646357218425,1400000,2
XOR,"['rax', 'rcx']",5206693205,0.07274735768636068,1400000,2
XOR,"['rax', '0']",5148016640,0.0720873753229777,1400000,2
XOR,"['rax', '<0000000000000001>']",5269500723,0.07221221129099528,1400000,2
XOR,"['<0000000000000001>', 'rax']",34716911752,0.4761446158091227,1400000,2
ADD,"['rax', 'rax']",5610952021,0.08400352795918782,1200000,2
ADD,"['rax', 'rcx']",6295318254,0.09334487120310465,1200000,2
ADD,"['rax', '0']",5636694562,0.08412307103474935,1200000,2
ADD,"['rax', '<0000000000000001>']",5704548352,0.08384107748667399,1200000,2
ADD,"['<0000000000000001>', 'rax']",37904984746,0.5557300567626953,1200000,2
SUB,"['rax', 'rax']",1664885282,0.02523807684580485,1200000,2
SUB,"['rax', 'rcx']",5630798506,0.08419419924418131,1200000,2
SUB,"['rax', '0']",5635084561,0.08418009281158448,1200000,2
SUB,"['rax', '<0000000000000001>']",5700273220,0.08397827943166097,1200000,2
SUB,"['<0000000000000001>', 'rax']",37663628765,0.5529298226038615,1200000,2
ADC,"['rax', 'rax']",11248175240,0.16836717128753662,1200000,2
ADC,"['rax', 'rcx']",11207549474,0.1676882266998291,1200000,2
ADC,"['rax', '0']",5622637090,0.08412230809529622,1200000,2
ADC,"['rax', '<0000000000000001>']",11312734754,0.16825423240661622,1200000,2
ADC,"['<0000000000000001>', 'rax']",40363102481,0.5959663073221843,1200000,2
SBB,"['rax', 'rax']",11199971328,0.16770013173421225,1200000,2
SBB,"['rax', 'rcx']",11229993369,0.16799447536468506,1200000,2
SBB,"['rax', '0']",5666163916,0.08469220002492268,1200000,2
SBB,"['rax', '<0000000000000001>']",11303229849,0.1677450180053711,1200000,2
SBB,"['<0000000000000001>', 'rax']",40247931699,0.59445215066274,1200000,2
AND,"['rax', 'rax']",5612728046,0.08404411474863688,1200000,2
AND,"['rax', 'rcx']",5663662626,0.08469288349151612,1200000,2
AND,"['rax', '0']",5598897766,0.08396623929341634,1200000,2
